country,date,lead_id,reason_forgot,reason_tried_cancel,reason_did_not_cancel,reason_problem_branch,reason_problem_cs,reason_no_info,reason_late,reason_no_docs,reason_car_not_running,reason_car_deregistered,reason_not_found_branch,reason_duplication,reason_appt_took_place,reason_other
BE,"2026-06-16",LH34201,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-16",TX59133,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BE,"2026-06-16",VB21039,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-16",AK16158,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-16",JB02496,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-16",FG45342,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-16",DB13568,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-16",HL07830,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-16",HZ12467,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-06-16",UD79140,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-16",FP82440,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-16",SW57466,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-06-16",BF58848,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-17",SS75942,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-17",CN84373,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-17",WM97804,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-17",YK27221,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-17",XF55432,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-17",LH95299,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-17",YE44077,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-17",AM55982,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-17",YP18168,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-17",TD25292,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-17",DK87475,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-17",ES95346,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-17",US30090,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-17",HL37737,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-17",XS40343,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-17",CM53404,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BE,"2026-06-17",VM26559,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-17",HT56281,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-17",HP39759,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-17",WA94803,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-17",ET98359,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-17",AR48776,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-17",XT00324,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-17",WD47513,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BE,"2026-06-18",JP46199,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-18",BF23546,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-18",NN51128,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-18",ZG52348,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-18",ZD35629,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-18",BX68860,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-18",EH07030,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-18",KD62985,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-18",CW06232,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-19",ZC09944,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-19",WC62730,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-19",ZT03941,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-19",KJ94176,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-19",DR19150,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-19",CK04153,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-19",FJ32579,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-19",KZ24107,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-19",SG45406,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-19",UT59248,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-19",BP65193,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-19",HY88000,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-19",GX40787,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-20",EX60546,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-20",UZ71938,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BE,"2026-06-22",RB68774,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-22",NA53530,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BE,"2026-06-22",JJ24274,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-22",PR39523,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-22",NA18820,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BE,"2026-06-22",LS83946,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-22",TC52943,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-22",UZ44073,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-22",FN73797,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-23",GE33610,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BE,"2026-06-23",UY73471,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-23",GF71672,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-23",SR79354,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BE,"2026-06-23",JG29592,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BE,"2026-06-23",YE10154,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-23",FA21660,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BE,"2026-06-23",SY98054,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BE,"2026-06-23",BT43288,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-23",BG8471,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-23",XZ17291,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BE,"2026-06-23",SJ29664,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-24",JM94667,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-24",RY82501,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-24",WW70259,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-24",SZ54907,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-24",LT14214,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-24",HF13662,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-24",UN73597,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-24",RP02378,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-25",YY28765,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-25",EN22834,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-25",YX10400,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-25",MZ97432,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-25",MR95221,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-25",FJ87540,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-25",WG51945,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-25",PY23960,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-25",RG45148,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-25",XV58222,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-25",XV88638,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-25",JC94466,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-25",WM90515,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-25",PX97503,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-25",BA82640,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-25",LH86928,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-25",JG76766,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-25",ET10436,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-27",GM69987,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-27",FR31753,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-27",HJ54344,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-27",YG49559,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-27",XM87739,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-27",LX26919,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-27",LF63529,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-27",WX53002,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-27",PY36980,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-27",AG30221,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-27",YV28291,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-27",JR76569,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-27",YN03884,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-27",SE91425,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-27",SC98930,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-27",FY95405,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-27",HB90749,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-27",YU54505,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-28",WY20735,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-28",DZ77896,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-28",BZ49856,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-28",EC47545,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-28",CR60782,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-28",KM89278,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-28",BL55156,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-28",YR21445,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-28",VS78189,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-28",KV69249,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-28",MY35020,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-28",TM50674,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-28",TZ14298,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-28",LU18894,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-28",WA36279,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-28",GT74631,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-28",AS67086,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-28",CD51694,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-28",ZR42838,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-28",EF11493,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-28",KA77993,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-28",ST22792,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-28",YV23757,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE,"2026-04-28",LC54575,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-28",HT24126,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-28",BE28711,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-28",AA38640,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-28",UU38374,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-28",UZ37278,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-28",GH19116,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-28",JG44201,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-28",BZ02053,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-28",AR81634,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-29",YC85602,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-29",GL65137,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-29",DW04249,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-29",GT30275,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-29",WW40655,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-29",RZ62395,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE,"2026-04-29",FS03251,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-29",BZ15858,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-29",WL59077,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-29",PK86509,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-29",SK25297,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-29",JE02595,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-29",TC24775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-29",LJ28461,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-29",JJ91277,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-29",EJ42601,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-29",BB82095,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-29",KU41213,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-29",LG90267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-29",YZ79059,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-29",TS76962,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-29",YT85052,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-29",XV77862,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-29",DT95225,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-29",DT95225,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-30",JE29157,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",VD78567,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",RG69759,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-30",BG83956,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",EU78909,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-30",VR79266,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-30",YJ43699,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-30",LL24701,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",LF92275,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-30",EB30061,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-30",FF70829,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",JU79284,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-30",FX42109,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-04-30",FG88018,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",UF31059,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",WW51816,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",EN10082,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",ZD69064,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",XH67708,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",YV26595,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",RC14310,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-30",BZ49667,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-30",EN12788,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-04-30",UF91505,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-04-30",KH88263,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-04-30",GX28161,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-01",GD36618,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-01",FC21012,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-01",GD73644,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-01",ZE20467,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-01",VH31480,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-01",UJ77349,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-02",LK13083,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-02",SE59613,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-02",KV97927,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-04",NB56704,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-04",WW13697,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-04",FZ45607,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-04",MX41260,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-04",ST46126,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",XU76916,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",TN64303,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-04",KJ48768,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",HN98808,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-04",UC96947,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-04",RB04714,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-04",LE68543,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",KE69966,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",TW81656,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",DX22133,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",TA53200,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",RU00980,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",KD88024,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-04",DY95377,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",UX55830,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",VD85533,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",CS71018,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",UH90465,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-04",NP52429,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-05",DB29012,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",ND99765,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",CM57076,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",RZ65952,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",MV28349,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",XY61024,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-05",VR55200,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-05",BM19496,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-05",PH33327,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",TF97714,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-05",BP83502,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",BE60656,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-05",NV96673,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",ZY50599,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",KM49440,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",MD01044,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-05",PF14061,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",UM15851,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",BS57048,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",HD91737,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",TU89298,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-05",EU56474,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",EM03468,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-05",AR50609,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-05",XH27859,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",NG94936,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",XL58014,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",ZP29583,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",UC90871,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",WF09476,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",ZT23486,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-05",SR27054,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DE,"2026-05-05",VE57102,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",LJ16482,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",BF31773,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-06",LJ36566,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",MU40962,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",YW24916,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",VS39905,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",KD08926,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",ZX05223,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",JV52088,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",EV94040,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-06",UA02389,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",CR71296,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-06",FN31082,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-06",WS09447,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-06",ER10351,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-06",MT56316,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",KG66586,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-06",BM73890,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",RR34947,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DE,"2026-05-06",NA73993,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",PU75209,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-06",TG56679,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",SL19962,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",ZJ05519,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-06",AC88476,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",TT00287,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",TS24561,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",HD37792,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",KA72641,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-06",SL84236,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-06",VS27229,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",NP66188,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",NV73575,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",UL77297,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,"2026-05-07",MU99051,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",KP07285,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DE,"2026-05-07",NL03190,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DE,"2026-05-07",HE44851,0,0,0,0,0,0,0,0,0,0,0,0,1,0
